shape_id,shape_pt_sequence,shape_pt_lon,shape_pt_lat
shape_27-1,35,-97.92723,22.21945
shape_27-1,36,-97.92728,22.21965
shape_27-1,37,-97.92214,22.22088
shape_27-1,38,-97.92296,22.22335
shape_27-1,39,-97.92318,22.22428
shape_27-1,40,-97.92318,22.22428
shape_27-1,41,-97.92006,22.22487
shape_27-1,42,-97.9184,22.22529
shape_27-1,43,-97.91798,22.22516
shape_27-1,44,-97.91741,22.2252
shape_27-1,45,-97.91393,22.22587
shape_27-1,46,-97.90979,22.22685
shape_27-1,47,-97.90554,22.22729
shape_27-1,48,-97.90538,22.22713
shape_27-1,49,-97.90431,22.22723
shape_27-1,50,-97.90417,22.22614
shape_27-1,51,-97.90376,22.2244
shape_27-1,52,-97.90213,22.2248
shape_27-1,53,-97.89947,22.22551
shape_27-1,54,-97.89657,22.22628
shape_27-1,55,-97.89254,22.22752
shape_27-1,56,-97.89147,22.22817
shape_27-1,57,-97.89017,22.22821
shape_27-1,58,-97.88921,22.22781
shape_27-1,59,-97.88788,22.22671
shape_27-1,60,-97.88663,22.22563
shape_27-1,61,-97.88525,22.22498
shape_27-1,62,-97.88364,22.22446
shape_27-1,63,-97.88256,22.22437
shape_27-1,64,-97.88157,22.22444
shape_27-1,65,-97.8769,22.22562
shape_27-1,66,-97.87421,22.22629
shape_27-1,67,-97.87193,22.22678
shape_27-1,68,-97.8713,22.22681
shape_27-1,69,-97.87065,22.22628
shape_27-1,70,-97.87041,22.22568
shape_27-1,71,-97.86955,22.22485
shape_27-1,72,-97.86906,22.22267
shape_27-1,73,-97.86874,22.22206
shape_27-1,74,-97.86758,22.22117
shape_27-1,75,-97.86562,22.22127
shape_27-1,76,-97.86516,22.22242
shape_27-1,77,-97.86455,22.22343
shape_27-1,78,-97.86347,22.22353
shape_27-1,79,-97.8633,22.22087
shape_27-1,80,-97.86272,22.21949
shape_27-1,81,-97.85928,22.21793
shape_27-1,82,-97.86148,22.21351
shape_27-1,83,-97.85982,22.21288
shape_27-1,84,-97.85938,22.21366
shape_27-1,85,-97.86009,22.21431
shape_80-1,0,-97.86687,22.27867
shape_80-1,1,-97.86302,22.28151
shape_80-1,2,-97.86057,22.27923
shape_80-1,3,-97.8563,22.2755
shape_80-1,4,-97.85861,22.26954
shape_80-1,5,-97.85943,22.26686
shape_80-1,6,-97.86042,22.26338
shape_80-1,7,-97.86162,22.26124
shape_80-1,8,-97.86312,22.25882
shape_80-1,9,-97.86379,22.25731
shape_80-1,10,-97.86469,22.25522
shape_80-1,11,-97.86477,22.25435
shape_80-1,12,-97.86559,22.25314
shape_80-1,13,-97.86677,22.25113
shape_80-1,14,-97.86724,22.24942
shape_80-1,15,-97.86767,22.24702
shape_80-1,16,-97.86696,22.24438
shape_80-1,17,-97.86707,22.24272
shape_80-1,18,-97.86636,22.23778
shape_80-1,19,-97.8657,22.23548
shape_80-1,20,-97.86503,22.23351
shape_80-1,21,-97.86467,22.23181
shape_80-1,22,-97.86411,22.2303
shape_80-1,23,-97.86495,22.22734
shape_80-1,24,-97.8635,22.22356
shape_80-1,25,-97.86325,22.22159
shape_80-1,26,-97.8558,22.21837
shape_80-1,27,-97.85541,22.21914
shape_80-1,28,-97.85626,22.21954
shape_80-1,29,-97.85626,22.21954
shape_80-1,30,-97.85718,22.21993
shape_80-1,31,-97.85827,22.22041
shape_80-1,32,-97.86334,22.22263
shape_80-1,33,-97.8635,22.22356
shape_80-1,34,-97.86495,22.22734
shape_80-1,35,-97.86574,22.2295
shape_80-1,36,-97.86417,22.23024
shape_80-1,37,-97.86419,22.23036
shape_80-1,38,-97.86279,22.23066
shape_80-1,39,-97.86354,22.2335
shape_80-1,40,-97.86341,22.2338
shape_80-1,41,-97.86356,22.23832
shape_80-1,42,-97.86361,22.24117
shape_80-1,43,-97.86422,22.24118
shape_80-1,44,-97.86432,22.24144
shape_80-1,45,-97.8663,22.24126
shape_80-1,46,-97.86638,22.24273
shape_80-1,47,-97.86641,22.24441
shape_80-1,48,-97.86651,22.24687
shape_80-1,49,-97.86644,22.24793
shape_80-1,50,-97.86599,22.24991
shape_80-1,51,-97.86327,22.25079
shape_80-1,52,-97.86334,22.25276
shape_80-1,53,-97.86473,22.25302
shape_80-1,54,-97.86477,22.25435
shape_80-1,55,-97.86469,22.25522
shape_80-1,56,-97.86379,22.25731
shape_80-1,57,-97.86312,22.25882
shape_80-1,58,-97.86162,22.26124
shape_80-1,59,-97.86042,22.26338
shape_80-1,60,-97.85943,22.26686
shape_80-1,61,-97.85861,22.26954
shape_80-1,62,-97.8563,22.27546
shape_80-1,63,-97.85456,22.27421
shape_80-1,64,-97.8561,22.27667
shape_80-1,65,-97.86057,22.27923
shape_80-1,66,-97.86306,22.28153
shape_80-1,67,-97.86735,22.27836
shape_8-1,0,-97.85824,22.25217
shape_8-1,1,-97.8576,22.24658
shape_8-1,2,-97.85521,22.24532
shape_8-1,3,-97.85512,22.24673
shape_8-1,4,-97.85503,22.24718
shape_8-1,5,-97.8548,22.24769
shape_8-1,6,-97.85459,22.24807
shape_8-1,7,-97.85476,22.24958
shape_8-1,8,-97.85487,22.2504
shape_8-1,9,-97.85431,22.25139
shape_8-1,10,-97.85353,22.25355
shape_8-1,11,-97.8601,22.25168
shape_8-1,12,-97.86356,22.25061
shape_8-1,13,-97.86602,22.24992
shape_8-1,14,-97.86724,22.24937
shape_8-1,15,-97.86962,22.24822
shape_8-1,16,-97.87306,22.24653
shape_8-1,17,-97.87406,22.24829
shape_8-1,18,-97.87492,22.25045
shape_8-1,19,-97.87569,22.25271
shape_8-1,20,-97.8761,22.25404
shape_8-1,21,-97.87641,22.25542
shape_8-1,22,-97.87653,22.25697
shape_8-1,23,-97.87628,22.25863
shape_8-1,24,-97.87566,22.2607
shape_8-1,25,-97.87497,22.2635
shape_8-1,26,-97.8741,22.26618
shape_8-1,27,-97.87361,22.26762
shape_8-1,28,-97.87359,22.26943
shape_8-1,29,-97.87392,22.27092
shape_8-1,30,-97.87456,22.27251
shape_8-1,31,-97.8743,22.27429
shape_8-1,32,-97.8738,22.27549
shape_8-1,33,-97.87563,22.27598
shape_8-1,34,-97.87764,22.27657
shape_8-1,35,-97.87823,22.27692
shape_8-1,36,-97.87914,22.27784
shape_8-1,37,-97.88074,22.27893
shape_8-1,38,-97.88233,22.27903
shape_8-1,39,-97.88368,22.27909
shape_8-1,40,-97.88451,22.27875
shape_8-1,41,-97.8866,22.2775
shape_8-1,42,-97.88763,22.27735
shape_8-1,43,-97.88912,22.27743
shape_8-1,44,-97.89066,22.27667
shape_8-1,45,-97.89066,22.27667
shape_8-1,46,-97.88912,22.27743
shape_8-1,47,-97.88763,22.27735
shape_8-1,48,-97.8866,22.2775
shape_8-1,49,-97.88451,22.27875
shape_8-1,50,-97.88368,22.27909
shape_8-1,51,-97.88233,22.27903
shape_8-1,52,-97.88074,22.27893
shape_8-1,53,-97.87914,22.27784
shape_8-1,54,-97.87823,22.27692
shape_8-1,55,-97.87764,22.27657
shape_8-1,56,-97.87563,22.27598
shape_8-1,57,-97.8738,22.27549
shape_8-1,58,-97.8743,22.27429
shape_8-1,59,-97.87456,22.27251
shape_8-1,60,-97.87392,22.27092
shape_8-1,61,-97.87359,22.26943
shape_8-1,62,-97.87361,22.26762
shape_8-1,63,-97.8741,22.26618
shape_8-1,64,-97.87497,22.2635
shape_8-1,65,-97.87566,22.2607
shape_8-1,66,-97.87628,22.25863
shape_8-1,67,-97.87653,22.25697
shape_8-1,68,-97.87641,22.25542
shape_8-1,69,-97.8761,22.25404
shape_8-1,70,-97.87569,22.25271
shape_8-1,71,-97.87492,22.25045
shape_8-1,72,-97.87406,22.24829
shape_8-1,73,-97.87306,22.24653
shape_8-1,74,-97.86962,22.24822
shape_8-1,75,-97.86724,22.24937
shape_8-1,76,-97.86602,22.24992
shape_8-1,77,-97.86356,22.25061
shape_8-1,78,-97.8601,22.25168
shape_8-1,79,-97.85353,22.25355
shape_8-1,80,-97.85431,22.25139
shape_8-1,81,-97.85487,22.2504
shape_8-1,82,-97.85476,22.24958
shape_8-1,83,-97.85459,22.24807
shape_8-1,84,-97.8548,22.24769
shape_8-1,85,-97.85503,22.24718
shape_8-1,86,-97.85512,22.24673
shape_8-1,87,-97.85521,22.24532
shape_8-1,88,-97.85752,22.24644
shape_8-1,89,-97.85836,22.25216
shape_117-1,0,-97.93582,22.39762
shape_117-1,1,-97.93616,22.39587
shape_117-1,2,-97.93417,22.39558
shape_117-1,3,-97.9333,22.39525
shape_117-1,4,-97.92985,22.39194
shape_117-1,5,-97.92939,22.39164
shape_117-1,6,-97.92469,22.39071
shape_117-1,7,-97.92378,22.39047
shape_117-1,8,-97.923,22.39023
shape_117-1,9,-97.92239,22.38965
shape_117-1,10,-97.92187,22.3886
shape_117-1,11,-97.92078,22.38759
shape_117-1,12,-97.91885,22.38659
shape_117-1,13,-97.9154,22.38319
shape_117-1,14,-97.91522,22.38332
shape_117-1,15,-97.91495,22.38353
shape_117-1,16,-97.9137,22.38574
shape_117-1,17,-97.91228,22.3873
shape_117-1,18,-97.91062,22.38564
shape_117-1,19,-97.90998,22.38514
shape_117-1,20,-97.90658,22.388
shape_117-1,21,-97.90692,22.38946
shape_117-1,22,-97.90704,22.39061
shape_117-1,23,-97.90725,22.39061
shape_117-1,24,-97.90746,22.39139
shape_117-1,25,-97.90162,22.3964
shape_117-1,26,-97.90068,22.39685
shape_117-1,27,-97.89979,22.39701
shape_117-1,28,-97.89875,22.39688
shape_117-1,29,-97.89344,22.39548
shape_117-1,30,-97.88814,22.39561
shape_117-1,31,-97.88387,22.39591
shape_117-1,32,-97.88436,22.39214
shape_117-1,33,-97.88481,22.39137
shape_117-1,34,-97.88505,22.39002
shape_117-1,35,-97.88421,22.38724
shape_117-1,36,-97.88385,22.38607
shape_117-1,37,-97.87836,22.38546
shape_117-1,38,-97.8784,22.38585
shape_117-1,39,-97.88398,22.38657
shape_117-1,40,-97.88398,22.38657
shape_117-1,41,-97.8784,22.38585
shape_117-1,42,-97.87836,22.38546
shape_117-1,43,-97.88385,22.38607
shape_117-1,44,-97.88421,22.38724
shape_117-1,45,-97.88505,22.39002
shape_117-1,46,-97.88481,22.39137
shape_117-1,47,-97.88436,22.39214
shape_117-1,48,-97.88387,22.39591
shape_117-1,49,-97.88814,22.39561
shape_117-1,50,-97.89344,22.39548
shape_117-1,51,-97.89875,22.39688
shape_117-1,52,-97.89979,22.39701
shape_117-1,53,-97.90068,22.39685
shape_117-1,54,-97.90162,22.3964
shape_117-1,55,-97.90746,22.39139
shape_117-1,56,-97.90828,22.39075
shape_117-1,57,-97.90848,22.39056
shape_117-1,58,-97.90874,22.39034
shape_117-1,59,-97.90919,22.38996
shape_117-1,60,-97.91003,22.38934
shape_117-1,61,-97.9107,22.38871
shape_117-1,62,-97.91233,22.38736
shape_117-1,63,-97.9137,22.38574
shape_117-1,64,-97.91495,22.38353
shape_117-1,65,-97.91522,22.38332
shape_117-1,66,-97.9154,22.38319
shape_117-1,67,-97.91885,22.38659
shape_117-1,68,-97.92078,22.38759
shape_117-1,69,-97.92187,22.3886
shape_117-1,70,-97.92239,22.38965
shape_117-1,71,-97.923,22.39023
shape_117-1,72,-97.92378,22.39047
shape_117-1,73,-97.92469,22.39071
shape_117-1,74,-97.92939,22.39164
shape_117-1,75,-97.92985,22.39194
shape_117-1,76,-97.9333,22.39525
shape_117-1,77,-97.93417,22.39558
shape_117-1,78,-97.93522,22.39567
shape_117-1,79,-97.93497,22.39745
shape_117-1,80,-97.93579,22.39759
shape_86-1,0,-97.88632,22.27757
shape_86-1,1,-97.8847,22.27838
shape_86-1,2,-97.88389,22.27902
shape_86-1,3,-97.88127,22.27899
shape_86-1,4,-97.87981,22.27843
shape_86-1,5,-97.87836,22.27695
shape_86-1,6,-97.87726,22.27639
shape_86-1,7,-97.87387,22.27548
shape_86-1,8,-97.87473,22.27276
shape_86-1,9,-97.87363,22.26954
shape_86-1,10,-97.87381,22.26692
shape_86-1,11,-97.87471,22.26507
shape_86-1,12,-97.87662,22.25719
shape_86-1,13,-97.87645,22.25494
shape_86-1,14,-97.87445,22.24895
shape_86-1,15,-97.87323,22.24654
shape_86-1,16,-97.86866,22.23675
shape_86-1,17,-97.86419,22.22539
shape_86-1,18,-97.86344,22.22344
shape_86-1,19,-97.86325,22.2206
shape_86-1,20,-97.86263,22.21935
shape_86-1,21,-97.85754,22.21713
shape_86-1,22,-97.8598,22.21285
shape_86-1,23,-97.85886,22.21251
shape_86-1,24,-97.85796,22.21442
shape_86-1,25,-97.85966,22.21517
shape_86-1,26,-97.85882,22.2148
shape_86-1,27,-97.85968,22.21517
shape_86-1,28,-97.85928,22.21601
shape_86-1,29,-97.8588,22.21675
shape_86-1,30,-97.85801,22.21837
shape_86-1,31,-97.8589,22.21875
shape_86-1,32,-97.8623,22.22023
shape_86-1,33,-97.86325,22.2206
shape_86-1,34,-97.86344,22.22344
shape_86-1,35,-97.86419,22.22539
shape_86-1,36,-97.86866,22.23675
shape_86-1,37,-97.87323,22.24654
shape_86-1,38,-97.87445,22.24895
shape_86-1,39,-97.87645,22.25494
shape_86-1,40,-97.87662,22.25719
shape_86-1,41,-97.87471,22.26507
shape_86-1,42,-97.87381,22.26692
shape_86-1,43,-97.87363,22.26954
shape_86-1,44,-97.87473,22.27276
shape_86-1,45,-97.87387,22.27548
shape_86-1,46,-97.87726,22.27639
shape_86-1,47,-97.87836,22.27695
shape_86-1,48,-97.87981,22.27843
shape_86-1,49,-97.88127,22.27899
shape_86-1,50,-97.88389,22.27902
shape_86-1,51,-97.88522,22.27939
shape_86-1,52,-97.88537,22.27873
shape_86-1,53,-97.88515,22.27818
shape_86-1,54,-97.88388,22.27901
shape_44-1,0,-97.82899,22.26411
shape_44-1,1,-97.83041,22.26297
shape_44-1,2,-97.82836,22.2609
shape_44-1,3,-97.82907,22.26033
shape_44-1,4,-97.82788,22.25911
shape_44-1,5,-97.83538,22.25274
shape_44-1,6,-97.83418,22.25151
shape_44-1,7,-97.83608,22.24985
shape_44-1,8,-97.83729,22.25109
shape_44-1,9,-97.83625,22.25191
shape_44-1,10,-97.83747,22.25488
shape_44-1,11,-97.84137,22.25883
shape_44-1,12,-97.84462,22.25609
shape_44-1,13,-97.84478,22.25587
shape_44-1,14,-97.84638,22.25341
shape_44-1,15,-97.85068,22.24656
shape_44-1,16,-97.85087,22.24663
shape_44-1,17,-97.85153,22.24605
shape_44-1,18,-97.85277,22.24407
shape_44-1,19,-97.85206,22.24373
shape_44-1,20,-97.85281,22.24218
shape_44-1,21,-97.85328,22.24121
shape_44-1,22,-97.85389,22.24041
shape_44-1,23,-97.85338,22.23866
shape_44-1,24,-97.85175,22.2377
shape_44-1,25,-97.85014,22.23721
shape_44-1,26,-97.84943,22.23665
shape_44-1,27,-97.84797,22.23288
shape_44-1,28,-97.8466,22.23038
shape_44-1,29,-97.84737,22.22829
shape_44-1,30,-97.85542,22.21331
shape_44-1,31,-97.85585,22.21246
shape_44-1,32,-97.85582,22.21252
shape_44-1,33,-97.85484,22.21228
shape_44-1,34,-97.85248,22.21685
shape_44-1,35,-97.85334,22.21717
shape_44-1,36,-97.84737,22.22829
shape_44-1,37,-97.8466,22.23038
shape_44-1,38,-97.84797,22.23288
shape_44-1,39,-97.84943,22.23665
shape_44-1,40,-97.85014,22.23721
shape_44-1,41,-97.85175,22.2377
shape_44-1,42,-97.85338,22.23866
shape_44-1,43,-97.85389,22.24041
shape_44-1,44,-97.85328,22.24121
shape_44-1,45,-97.85281,22.24218
shape_44-1,46,-97.85206,22.24373
shape_44-1,47,-97.85277,22.24407
shape_44-1,48,-97.85153,22.24605
shape_44-1,49,-97.85087,22.24663
shape_44-1,50,-97.85068,22.24656
shape_44-1,51,-97.84638,22.25341
shape_44-1,52,-97.84478,22.25587
shape_44-1,53,-97.84462,22.25609
shape_44-1,54,-97.84137,22.25883
shape_44-1,55,-97.83747,22.25488
shape_44-1,56,-97.83625,22.25191
shape_44-1,57,-97.83599,22.2513
shape_44-1,58,-97.83555,22.25033
shape_44-1,59,-97.83418,22.25151
shape_44-1,60,-97.83538,22.25274
shape_44-1,61,-97.82788,22.25911
shape_44-1,62,-97.82907,22.26033
shape_44-1,63,-97.8284,22.26099
shape_44-1,64,-97.83039,22.26296
shape_44-1,65,-97.82899,22.26415
shape_83-1,0,-97.79428,22.27516
shape_83-1,1,-97.79583,22.27471
shape_83-1,2,-97.80002,22.27411
shape_83-1,3,-97.80131,22.27387
shape_83-1,4,-97.80937,22.26974
shape_83-1,5,-97.81433,22.26712
shape_83-1,6,-97.83226,22.25192
shape_83-1,7,-97.83544,22.24916
shape_83-1,8,-97.84151,22.23957
shape_83-1,9,-97.84267,22.23778
shape_83-1,10,-97.8455,22.2301
shape_83-1,11,-97.84866,22.22154
shape_83-1,12,-97.85043,22.21693
shape_83-1,13,-97.85123,22.21526
shape_83-1,14,-97.85375,22.21641
shape_83-1,15,-97.85588,22.21246
shape_83-1,16,-97.85588,22.21246
shape_83-1,17,-97.85306,22.21188
shape_83-1,18,-97.85123,22.21526
shape_83-1,19,-97.85043,22.21693
shape_83-1,20,-97.84866,22.22154
shape_83-1,21,-97.8455,22.2301
shape_83-1,22,-97.84267,22.23778
shape_83-1,23,-97.84151,22.23957
shape_83-1,24,-97.83544,22.24916
shape_83-1,25,-97.83226,22.25192
shape_83-1,26,-97.81433,22.26712
shape_83-1,27,-97.80937,22.26974
shape_83-1,28,-97.80131,22.27387
shape_83-1,29,-97.80002,22.27411
shape_83-1,30,-97.79594,22.27472
shape_83-1,31,-97.79423,22.27515
shape_70-1,0,-97.85761,22.30506
shape_70-1,1,-97.8535,22.29508
shape_70-1,2,-97.8525,22.29251
shape_70-1,3,-97.85299,22.29213
shape_70-1,4,-97.84555,22.27452
shape_70-1,5,-97.84677,22.27182
shape_70-1,6,-97.84836,22.26737
shape_70-1,7,-97.85213,22.25733
shape_70-1,8,-97.85359,22.25352
shape_70-1,9,-97.85443,22.25131
shape_70-1,10,-97.85486,22.2505
shape_70-1,11,-97.85464,22.24801
shape_70-1,12,-97.85513,22.24704
shape_70-1,13,-97.85536,22.24314
shape_70-1,14,-97.85505,22.2421
shape_70-1,15,-97.85388,22.24044
shape_70-1,16,-97.85341,22.23902
shape_70-1,17,-97.85264,22.23805
shape_70-1,18,-97.84988,22.2371
shape_70-1,19,-97.84923,22.23609
shape_70-1,20,-97.84798,22.23284
shape_70-1,21,-97.84664,22.23007
shape_70-1,22,-97.84815,22.22661
shape_70-1,23,-97.8554,22.21331
shape_70-1,24,-97.85582,22.21242
shape_70-1,25,-97.8549,22.21228
shape_70-1,26,-97.8549,22.21228
shape_70-1,27,-97.85475,22.2126
shape_70-1,28,-97.85379,22.2144
shape_70-1,29,-97.85246,22.21679
shape_70-1,30,-97.85331,22.21721
shape_70-1,31,-97.84815,22.22661
shape_70-1,32,-97.84664,22.23007
shape_70-1,33,-97.84798,22.23284
shape_70-1,34,-97.84923,22.23609
shape_70-1,35,-97.84988,22.2371
shape_70-1,36,-97.85264,22.23805
shape_70-1,37,-97.85341,22.23902
shape_70-1,38,-97.85388,22.24044
shape_70-1,39,-97.85505,22.2421
shape_70-1,40,-97.85536,22.24314
shape_70-1,41,-97.85513,22.24704
shape_70-1,42,-97.85464,22.24801
shape_70-1,43,-97.85486,22.2505
shape_70-1,44,-97.85443,22.25131
shape_70-1,45,-97.85359,22.25352
shape_70-1,46,-97.85213,22.25733
shape_70-1,47,-97.84836,22.26737
shape_70-1,48,-97.84677,22.27182
shape_70-1,49,-97.84529,22.27466
shape_70-1,50,-97.85216,22.29184
shape_70-1,51,-97.8525,22.29251
shape_70-1,52,-97.85765,22.30511
shape_79-1,0,-97.84712,22.32617
shape_79-1,1,-97.84906,22.32547
shape_79-1,2,-97.85095,22.3243
shape_79-1,3,-97.85379,22.32285
shape_79-1,4,-97.85238,22.31977
shape_79-1,5,-97.85113,22.31724
shape_79-1,6,-97.85002,22.31486
shape_79-1,7,-97.85127,22.31393
shape_79-1,8,-97.8487,22.30622
shape_79-1,9,-97.84903,22.30571
shape_79-1,10,-97.84878,22.30518
shape_79-1,11,-97.8487,22.30475
shape_79-1,12,-97.84818,22.30357
shape_79-1,13,-97.8465,22.30418
shape_79-1,14,-97.84621,22.30349
shape_79-1,15,-97.846,22.30346
shape_79-1,16,-97.84592,22.30077
shape_79-1,17,-97.84442,22.30083
shape_79-1,18,-97.84422,22.30079
shape_79-1,19,-97.84444,22.29784
shape_79-1,20,-97.84475,22.29625
shape_79-1,21,-97.84604,22.29615
shape_79-1,22,-97.84543,22.28927
shape_79-1,23,-97.84854,22.28903
shape_79-1,24,-97.84848,22.28842
shape_79-1,25,-97.84806,22.28827
shape_79-1,26,-97.84867,22.28659
shape_79-1,27,-97.84439,22.28519
shape_79-1,28,-97.84586,22.28127
shape_79-1,29,-97.84012,22.27944
shape_79-1,30,-97.84115,22.27688
shape_79-1,31,-97.84337,22.27681
shape_79-1,32,-97.84389,22.27663
shape_79-1,33,-97.84484,22.27593
shape_79-1,34,-97.84551,22.27512
shape_79-1,35,-97.84576,22.275
shape_79-1,36,-97.84406,22.27064
shape_79-1,37,-97.84521,22.26761
shape_79-1,38,-97.84612,22.26527
shape_79-1,39,-97.84675,22.26359
shape_79-1,40,-97.8474,22.26187
shape_79-1,41,-97.84398,22.26024
shape_79-1,42,-97.84311,22.25986
shape_79-1,43,-97.84371,22.25883
shape_79-1,44,-97.83841,22.25345
shape_79-1,45,-97.83909,22.25292
shape_79-1,46,-97.83609,22.24988
shape_79-1,47,-97.83609,22.24988
shape_79-1,48,-97.83558,22.25035
shape_79-1,49,-97.83578,22.25078
shape_79-1,50,-97.83602,22.251
shape_79-1,51,-97.83783,22.25288
shape_79-1,52,-97.83841,22.25345
shape_79-1,53,-97.84371,22.25883
shape_79-1,54,-97.84311,22.25986
shape_79-1,55,-97.84398,22.26024
shape_79-1,56,-97.8474,22.26187
shape_79-1,57,-97.84675,22.26359
shape_79-1,58,-97.84612,22.26527
shape_79-1,59,-97.84521,22.26761
shape_79-1,60,-97.84406,22.27064
shape_79-1,61,-97.84576,22.275
shape_79-1,62,-97.84551,22.27512
shape_79-1,63,-97.84484,22.27593
shape_79-1,64,-97.84389,22.27663
shape_79-1,65,-97.84337,22.27681
shape_79-1,66,-97.84115,22.27688
shape_79-1,67,-97.84012,22.27944
shape_79-1,68,-97.84586,22.28127
shape_79-1,69,-97.84439,22.28519
shape_79-1,70,-97.84867,22.28659
shape_79-1,71,-97.84806,22.28827
shape_79-1,72,-97.84848,22.28842
shape_79-1,73,-97.84854,22.28903
shape_79-1,74,-97.84543,22.28927
shape_79-1,75,-97.84604,22.29615
shape_79-1,76,-97.84475,22.29625
shape_79-1,77,-97.84444,22.29784
shape_79-1,78,-97.84422,22.30079
shape_79-1,79,-97.84442,22.30083
shape_79-1,80,-97.84592,22.30077
shape_79-1,81,-97.846,22.30346
shape_79-1,82,-97.84621,22.30349
shape_79-1,83,-97.8465,22.30418
shape_79-1,84,-97.84818,22.30357
shape_79-1,85,-97.8487,22.30475
shape_79-1,86,-97.84878,22.30518
shape_79-1,87,-97.84903,22.30571
shape_79-1,88,-97.8487,22.30622
shape_79-1,89,-97.85127,22.31393
shape_79-1,90,-97.85002,22.31486
shape_79-1,91,-97.85113,22.31724
shape_79-1,92,-97.85238,22.31977
shape_79-1,93,-97.85379,22.32285
shape_79-1,94,-97.85095,22.3243
shape_79-1,95,-97.84906,22.32547
shape_118-1,0,-97.87267,22.36914
shape_118-1,1,-97.87367,22.37028
shape_118-1,2,-97.87786,22.36729
shape_118-1,3,-97.8783,22.36776
shape_118-1,4,-97.88326,22.36475
shape_118-1,5,-97.88252,22.36324
shape_118-1,6,-97.88278,22.36119
shape_118-1,7,-97.88178,22.36106
shape_118-1,8,-97.88208,22.35891
shape_118-1,9,-97.88243,22.35898
shape_118-1,10,-97.88722,22.35424
shape_118-1,11,-97.88364,22.35139
shape_118-1,12,-97.88093,22.34988
shape_118-1,13,-97.87891,22.34845
shape_118-1,14,-97.87698,22.34658
shape_118-1,15,-97.87576,22.34426
shape_118-1,16,-97.87437,22.33976
shape_118-1,17,-97.87323,22.33575
shape_118-1,18,-97.87346,22.33344
shape_118-1,19,-97.87391,22.33114
shape_118-1,20,-97.87522,22.32713
shape_118-1,21,-97.87638,22.32352
shape_118-1,22,-97.87823,22.31745
shape_118-1,23,-97.8793,22.31415
shape_118-1,24,-97.88042,22.31058
shape_118-1,25,-97.88114,22.30839
shape_118-1,26,-97.88162,22.30673
shape_118-1,27,-97.88175,22.30577
shape_118-1,28,-97.8817,22.30486
shape_118-1,29,-97.87977,22.30149
shape_118-1,30,-97.87864,22.29966
shape_118-1,31,-97.87651,22.29628
shape_118-1,32,-97.87333,22.29111
shape_118-1,33,-97.87304,22.28973
shape_118-1,34,-97.87216,22.28904
shape_118-1,35,-97.87071,22.28827
shape_118-1,36,-97.86964,22.28747
shape_118-1,37,-97.86948,22.28752
shape_118-1,38,-97.87054,22.28832
shape_118-1,39,-97.87112,22.28896
shape_118-1,40,-97.87224,22.28989
shape_118-1,41,-97.87333,22.29111
shape_118-1,42,-97.87675,22.29648
shape_118-1,43,-97.87864,22.29966
shape_118-1,44,-97.87994,22.30174
shape_118-1,45,-97.8817,22.30486
shape_118-1,46,-97.88183,22.30579
shape_118-1,47,-97.88162,22.30673
shape_118-1,48,-97.88067,22.30974
shape_118-1,49,-97.87949,22.31332
shape_118-1,50,-97.87823,22.31759
shape_118-1,51,-97.87642,22.32352
shape_118-1,52,-97.8746,22.32912
shape_118-1,53,-97.87391,22.33114
shape_118-1,54,-97.87323,22.33575
shape_118-1,55,-97.87576,22.34426
shape_118-1,56,-97.87698,22.34658
shape_118-1,57,-97.88093,22.34988
shape_118-1,58,-97.88364,22.35139
shape_118-1,59,-97.88722,22.35424
shape_118-1,60,-97.88243,22.35898
shape_118-1,61,-97.88208,22.35891
shape_118-1,62,-97.88178,22.36106
shape_118-1,63,-97.88278,22.36119
shape_118-1,64,-97.88252,22.36324
shape_118-1,65,-97.88326,22.36475
shape_118-1,66,-97.8783,22.36776
shape_118-1,67,-97.87786,22.36729
shape_118-1,68,-97.87484,22.36416
shape_118-1,69,-97.87374,22.36493
shape_118-1,70,-97.87558,22.36717
shape_118-1,71,-97.87271,22.36919
shape_118-1,72,-97.87367,22.37028
shape_21-1,0,-97.83318,22.27556
shape_21-1,1,-97.83386,22.27535
shape_21-1,2,-97.83798,22.27419
shape_21-1,3,-97.8363,22.26908
shape_21-1,4,-97.83876,22.26781
shape_21-1,5,-97.83935,22.26907
shape_21-1,6,-97.84065,22.26857
shape_21-1,7,-97.8414,22.26827
shape_21-1,8,-97.84089,22.26722
shape_21-1,9,-97.84065,22.26686
shape_21-1,10,-97.83983,22.26724
shape_21-1,11,-97.83948,22.26657
shape_21-1,12,-97.83931,22.26657
shape_21-1,13,-97.8377,22.26731
shape_21-1,14,-97.83744,22.26685
shape_21-1,15,-97.83634,22.26564
shape_21-1,16,-97.83589,22.26518
shape_21-1,17,-97.83814,22.26361
shape_21-1,18,-97.83938,22.26268
shape_21-1,19,-97.83999,22.26224
shape_21-1,20,-97.83877,22.261
shape_21-1,21,-97.8394,22.26047
shape_21-1,22,-97.8397,22.26077
shape_21-1,23,-97.84044,22.26252
shape_21-1,24,-97.8409,22.26318
shape_21-1,25,-97.84163,22.26388
shape_21-1,26,-97.84233,22.26465
shape_21-1,27,-97.84251,22.26411
shape_21-1,28,-97.84872,22.26614
shape_21-1,29,-97.84975,22.2638
shape_21-1,30,-97.85432,22.26517
shape_21-1,31,-97.85643,22.25964
shape_21-1,32,-97.85341,22.25862
