route_id,direction_id,shape_id,service_id,trip_id
r32,1,shape_32-1,srv1111111,r32_trip_00_5
r32,1,shape_32-1,srv1111111,r32_trip_00_6
r32,1,shape_32-1,srv1111111,r32_trip_00_7
r32,1,shape_32-1,srv1111111,r32_trip_00_8
r32,1,shape_32-1,srv1111111,r32_trip_00_9
r33,1,shape_33-1,srv1111111,r33_trip_00_1
r33,1,shape_33-1,srv1111111,r33_trip_00_2
r33,1,shape_33-1,srv1111111,r33_trip_00_3
r33,1,shape_33-1,srv1111111,r33_trip_00_4
r33,1,shape_33-1,srv1111111,r33_trip_00_5
r33,1,shape_33-1,srv1111111,r33_trip_00_6
r33,1,shape_33-1,srv1111111,r33_trip_00_7
r33,1,shape_33-1,srv1111111,r33_trip_00_8
r33,1,shape_33-1,srv1111111,r33_trip_00_9
r34,1,shape_34-1,srv1111111,r34_trip_00_1
r34,1,shape_34-1,srv1111111,r34_trip_00_2
r34,1,shape_34-1,srv1111111,r34_trip_00_3
r34,1,shape_34-1,srv1111111,r34_trip_00_4
r34,1,shape_34-1,srv1111111,r34_trip_00_5
r34,1,shape_34-1,srv1111111,r34_trip_00_6
r34,1,shape_34-1,srv1111111,r34_trip_00_7
r34,1,shape_34-1,srv1111111,r34_trip_00_8
r34,1,shape_34-1,srv1111111,r34_trip_00_9
r36,1,shape_36-1,srv1111111,r36_trip_00_1
r36,1,shape_36-1,srv1111111,r36_trip_00_2
r36,1,shape_36-1,srv1111111,r36_trip_00_3
r36,1,shape_36-1,srv1111111,r36_trip_00_4
r36,1,shape_36-1,srv1111111,r36_trip_00_5
r36,1,shape_36-1,srv1111111,r36_trip_00_6
r36,1,shape_36-1,srv1111111,r36_trip_00_7
r36,1,shape_36-1,srv1111111,r36_trip_00_8
r36,1,shape_36-1,srv1111111,r36_trip_00_9
r37,1,shape_37-1,srv1111111,r37_trip_00_1
r37,1,shape_37-1,srv1111111,r37_trip_00_2
r37,1,shape_37-1,srv1111111,r37_trip_00_3
r37,1,shape_37-1,srv1111111,r37_trip_00_4
r37,1,shape_37-1,srv1111111,r37_trip_00_5
r37,1,shape_37-1,srv1111111,r37_trip_00_6
r37,1,shape_37-1,srv1111111,r37_trip_00_7
r37,1,shape_37-1,srv1111111,r37_trip_00_8
r37,1,shape_37-1,srv1111111,r37_trip_00_9
r38,1,shape_38-1,srv1111111,r38_trip_00_1
r38,1,shape_38-1,srv1111111,r38_trip_00_2
r38,1,shape_38-1,srv1111111,r38_trip_00_3
r38,1,shape_38-1,srv1111111,r38_trip_00_4
r38,1,shape_38-1,srv1111111,r38_trip_00_5
r38,1,shape_38-1,srv1111111,r38_trip_00_6
r38,1,shape_38-1,srv1111111,r38_trip_00_7
r38,1,shape_38-1,srv1111111,r38_trip_00_8
r38,1,shape_38-1,srv1111111,r38_trip_00_9
r39,1,shape_39-1,srv1111111,r39_trip_00_1
r39,1,shape_39-1,srv1111111,r39_trip_00_2
r39,1,shape_39-1,srv1111111,r39_trip_00_3
r39,1,shape_39-1,srv1111111,r39_trip_00_4
r39,1,shape_39-1,srv1111111,r39_trip_00_5
r39,1,shape_39-1,srv1111111,r39_trip_00_6
r39,1,shape_39-1,srv1111111,r39_trip_00_7
r39,1,shape_39-1,srv1111111,r39_trip_00_8
r39,1,shape_39-1,srv1111111,r39_trip_00_9
r3,1,shape_3-1,srv1111111,r3_trip_00_1
r3,1,shape_3-1,srv1111111,r3_trip_00_2
r3,1,shape_3-1,srv1111111,r3_trip_00_3
r3,1,shape_3-1,srv1111111,r3_trip_00_4
r3,1,shape_3-1,srv1111111,r3_trip_00_5
r3,1,shape_3-1,srv1111111,r3_trip_00_6
r3,1,shape_3-1,srv1111111,r3_trip_00_7
r3,1,shape_3-1,srv1111111,r3_trip_00_8
r3,1,shape_3-1,srv1111111,r3_trip_00_9
r40,1,shape_40-1,srv1111111,r40_trip_00_1
r40,1,shape_40-1,srv1111111,r40_trip_00_2
r40,1,shape_40-1,srv1111111,r40_trip_00_3
r40,1,shape_40-1,srv1111111,r40_trip_00_4
r40,1,shape_40-1,srv1111111,r40_trip_00_5
r40,1,shape_40-1,srv1111111,r40_trip_00_6
r40,1,shape_40-1,srv1111111,r40_trip_00_7
r40,1,shape_40-1,srv1111111,r40_trip_00_8
r40,1,shape_40-1,srv1111111,r40_trip_00_9
r41,1,shape_41-1,srv1111111,r41_trip_00_1
r41,1,shape_41-1,srv1111111,r41_trip_00_2
r41,1,shape_41-1,srv1111111,r41_trip_00_3
r41,1,shape_41-1,srv1111111,r41_trip_00_4
r41,1,shape_41-1,srv1111111,r41_trip_00_5
r41,1,shape_41-1,srv1111111,r41_trip_00_6
r41,1,shape_41-1,srv1111111,r41_trip_00_7
r41,1,shape_41-1,srv1111111,r41_trip_00_8
r41,1,shape_41-1,srv1111111,r41_trip_00_9
r42,1,shape_42-1,srv1111111,r42_trip_00_1
r42,1,shape_42-1,srv1111111,r42_trip_00_2
r42,1,shape_42-1,srv1111111,r42_trip_00_3
r42,1,shape_42-1,srv1111111,r42_trip_00_4
r42,1,shape_42-1,srv1111111,r42_trip_00_5
r42,1,shape_42-1,srv1111111,r42_trip_00_6
r42,1,shape_42-1,srv1111111,r42_trip_00_7
r42,1,shape_42-1,srv1111111,r42_trip_00_8
r42,1,shape_42-1,srv1111111,r42_trip_00_9
r43,1,shape_43-1,srv1111111,r43_trip_00_1
r43,1,shape_43-1,srv1111111,r43_trip_00_2
r43,1,shape_43-1,srv1111111,r43_trip_00_3
r43,1,shape_43-1,srv1111111,r43_trip_00_4
r43,1,shape_43-1,srv1111111,r43_trip_00_5
r43,1,shape_43-1,srv1111111,r43_trip_00_6
r43,1,shape_43-1,srv1111111,r43_trip_00_7
r43,1,shape_43-1,srv1111111,r43_trip_00_8
r43,1,shape_43-1,srv1111111,r43_trip_00_9
r44,1,shape_44-1,srv1111111,r44_trip_00_1
r44,1,shape_44-1,srv1111111,r44_trip_00_2
r44,1,shape_44-1,srv1111111,r44_trip_00_3
r44,1,shape_44-1,srv1111111,r44_trip_00_4
r44,1,shape_44-1,srv1111111,r44_trip_00_5
r44,1,shape_44-1,srv1111111,r44_trip_00_6
r44,1,shape_44-1,srv1111111,r44_trip_00_7
r44,1,shape_44-1,srv1111111,r44_trip_00_8
r44,1,shape_44-1,srv1111111,r44_trip_00_9
r45,1,shape_45-1,srv1111111,r45_trip_00_1
r45,1,shape_45-1,srv1111111,r45_trip_00_2
r45,1,shape_45-1,srv1111111,r45_trip_00_3
r45,1,shape_45-1,srv1111111,r45_trip_00_4
r45,1,shape_45-1,srv1111111,r45_trip_00_5
r45,1,shape_45-1,srv1111111,r45_trip_00_6
r45,1,shape_45-1,srv1111111,r45_trip_00_7
r45,1,shape_45-1,srv1111111,r45_trip_00_8
r45,1,shape_45-1,srv1111111,r45_trip_00_9
r46,1,shape_46-1,srv1111111,r46_trip_00_1
r46,1,shape_46-1,srv1111111,r46_trip_00_2
r46,1,shape_46-1,srv1111111,r46_trip_00_3
r46,1,shape_46-1,srv1111111,r46_trip_00_4
r46,1,shape_46-1,srv1111111,r46_trip_00_5
r46,1,shape_46-1,srv1111111,r46_trip_00_6
r46,1,shape_46-1,srv1111111,r46_trip_00_7
r46,1,shape_46-1,srv1111111,r46_trip_00_8
r46,1,shape_46-1,srv1111111,r46_trip_00_9
r47,1,shape_47-1,srv1111111,r47_trip_00_1
r47,1,shape_47-1,srv1111111,r47_trip_00_2
r47,1,shape_47-1,srv1111111,r47_trip_00_3
r47,1,shape_47-1,srv1111111,r47_trip_00_4
r47,1,shape_47-1,srv1111111,r47_trip_00_5
r47,1,shape_47-1,srv1111111,r47_trip_00_6
r47,1,shape_47-1,srv1111111,r47_trip_00_7
r47,1,shape_47-1,srv1111111,r47_trip_00_8
r47,1,shape_47-1,srv1111111,r47_trip_00_9
r48,1,shape_48-1,srv1111111,r48_trip_00_1
r48,1,shape_48-1,srv1111111,r48_trip_00_2
r48,1,shape_48-1,srv1111111,r48_trip_00_3
r48,1,shape_48-1,srv1111111,r48_trip_00_4
r48,1,shape_48-1,srv1111111,r48_trip_00_5
r48,1,shape_48-1,srv1111111,r48_trip_00_6
r48,1,shape_48-1,srv1111111,r48_trip_00_7
r48,1,shape_48-1,srv1111111,r48_trip_00_8
r48,1,shape_48-1,srv1111111,r48_trip_00_9
r49,1,shape_49-1,srv1111111,r49_trip_00_1
r49,1,shape_49-1,srv1111111,r49_trip_00_2
r49,1,shape_49-1,srv1111111,r49_trip_00_3
r49,1,shape_49-1,srv1111111,r49_trip_00_4
r49,1,shape_49-1,srv1111111,r49_trip_00_5
r49,1,shape_49-1,srv1111111,r49_trip_00_6
r49,1,shape_49-1,srv1111111,r49_trip_00_7
r49,1,shape_49-1,srv1111111,r49_trip_00_8
r49,1,shape_49-1,srv1111111,r49_trip_00_9
r4,1,shape_4-1,srv1111111,r4_trip_00_1
r4,1,shape_4-1,srv1111111,r4_trip_00_2
r4,1,shape_4-1,srv1111111,r4_trip_00_3
r4,1,shape_4-1,srv1111111,r4_trip_00_4
r4,1,shape_4-1,srv1111111,r4_trip_00_5
r4,1,shape_4-1,srv1111111,r4_trip_00_6
r4,1,shape_4-1,srv1111111,r4_trip_00_7
r4,1,shape_4-1,srv1111111,r4_trip_00_8
r4,1,shape_4-1,srv1111111,r4_trip_00_9
r50,1,shape_50-1,srv1111111,r50_trip_00_1
r50,1,shape_50-1,srv1111111,r50_trip_00_2
r50,1,shape_50-1,srv1111111,r50_trip_00_3
r50,1,shape_50-1,srv1111111,r50_trip_00_4
r50,1,shape_50-1,srv1111111,r50_trip_00_5
r50,1,shape_50-1,srv1111111,r50_trip_00_6
r50,1,shape_50-1,srv1111111,r50_trip_00_7
r50,1,shape_50-1,srv1111111,r50_trip_00_8
r50,1,shape_50-1,srv1111111,r50_trip_00_9
r51,1,shape_51-1,srv1111111,r51_trip_00_1
r51,1,shape_51-1,srv1111111,r51_trip_00_2
r51,1,shape_51-1,srv1111111,r51_trip_00_3
r51,1,shape_51-1,srv1111111,r51_trip_00_4
r51,1,shape_51-1,srv1111111,r51_trip_00_5
r51,1,shape_51-1,srv1111111,r51_trip_00_6
r51,1,shape_51-1,srv1111111,r51_trip_00_7
r51,1,shape_51-1,srv1111111,r51_trip_00_8
r51,1,shape_51-1,srv1111111,r51_trip_00_9
r52,1,shape_52-1,srv1111111,r52_trip_00_1
r52,1,shape_52-1,srv1111111,r52_trip_00_2
r52,1,shape_52-1,srv1111111,r52_trip_00_3
r52,1,shape_52-1,srv1111111,r52_trip_00_4
r52,1,shape_52-1,srv1111111,r52_trip_00_5
r52,1,shape_52-1,srv1111111,r52_trip_00_6
r52,1,shape_52-1,srv1111111,r52_trip_00_7
r52,1,shape_52-1,srv1111111,r52_trip_00_8
r52,1,shape_52-1,srv1111111,r52_trip_00_9
r53,1,shape_53-1,srv1111111,r53_trip_00_1
r53,1,shape_53-1,srv1111111,r53_trip_00_2
r53,1,shape_53-1,srv1111111,r53_trip_00_3
r53,1,shape_53-1,srv1111111,r53_trip_00_4
r53,1,shape_53-1,srv1111111,r53_trip_00_5
r53,1,shape_53-1,srv1111111,r53_trip_00_6
r53,1,shape_53-1,srv1111111,r53_trip_00_7
r53,1,shape_53-1,srv1111111,r53_trip_00_8
r53,1,shape_53-1,srv1111111,r53_trip_00_9
r54,1,shape_54-1,srv1111111,r54_trip_00_1
r54,1,shape_54-1,srv1111111,r54_trip_00_2
r54,1,shape_54-1,srv1111111,r54_trip_00_3
r54,1,shape_54-1,srv1111111,r54_trip_00_4
r54,1,shape_54-1,srv1111111,r54_trip_00_5
r54,1,shape_54-1,srv1111111,r54_trip_00_6
r54,1,shape_54-1,srv1111111,r54_trip_00_7
r54,1,shape_54-1,srv1111111,r54_trip_00_8
r54,1,shape_54-1,srv1111111,r54_trip_00_9
r55,1,shape_55-1,srv1111111,r55_trip_00_1
r55,1,shape_55-1,srv1111111,r55_trip_00_2
r55,1,shape_55-1,srv1111111,r55_trip_00_3
r55,1,shape_55-1,srv1111111,r55_trip_00_4
r55,1,shape_55-1,srv1111111,r55_trip_00_5
r55,1,shape_55-1,srv1111111,r55_trip_00_6
r55,1,shape_55-1,srv1111111,r55_trip_00_7
r55,1,shape_55-1,srv1111111,r55_trip_00_8
r55,1,shape_55-1,srv1111111,r55_trip_00_9
r56,1,shape_56-1,srv1111111,r56_trip_00_1
r56,1,shape_56-1,srv1111111,r56_trip_00_2
r56,1,shape_56-1,srv1111111,r56_trip_00_3
r56,1,shape_56-1,srv1111111,r56_trip_00_4
r56,1,shape_56-1,srv1111111,r56_trip_00_5
r56,1,shape_56-1,srv1111111,r56_trip_00_6
r56,1,shape_56-1,srv1111111,r56_trip_00_7
r56,1,shape_56-1,srv1111111,r56_trip_00_8
r56,1,shape_56-1,srv1111111,r56_trip_00_9
r57,1,shape_57-1,srv1111111,r57_trip_00_1
r57,1,shape_57-1,srv1111111,r57_trip_00_2
r57,1,shape_57-1,srv1111111,r57_trip_00_3
r57,1,shape_57-1,srv1111111,r57_trip_00_4
r57,1,shape_57-1,srv1111111,r57_trip_00_5
r57,1,shape_57-1,srv1111111,r57_trip_00_6
r57,1,shape_57-1,srv1111111,r57_trip_00_7
r57,1,shape_57-1,srv1111111,r57_trip_00_8
r57,1,shape_57-1,srv1111111,r57_trip_00_9
r58,1,shape_58-1,srv1111111,r58_trip_00_1
r58,1,shape_58-1,srv1111111,r58_trip_00_2
r58,1,shape_58-1,srv1111111,r58_trip_00_3
r58,1,shape_58-1,srv1111111,r58_trip_00_4
r58,1,shape_58-1,srv1111111,r58_trip_00_5
r58,1,shape_58-1,srv1111111,r58_trip_00_6
r58,1,shape_58-1,srv1111111,r58_trip_00_7
r58,1,shape_58-1,srv1111111,r58_trip_00_8
r58,1,shape_58-1,srv1111111,r58_trip_00_9
r59,1,shape_59-1,srv1111111,r59_trip_00_1
r59,1,shape_59-1,srv1111111,r59_trip_00_2
r59,1,shape_59-1,srv1111111,r59_trip_00_3
r59,1,shape_59-1,srv1111111,r59_trip_00_4
r59,1,shape_59-1,srv1111111,r59_trip_00_5
r59,1,shape_59-1,srv1111111,r59_trip_00_6
r59,1,shape_59-1,srv1111111,r59_trip_00_7
r59,1,shape_59-1,srv1111111,r59_trip_00_8
r59,1,shape_59-1,srv1111111,r59_trip_00_9
r5,1,shape_5-1,srv1111111,r5_trip_00_1
r5,1,shape_5-1,srv1111111,r5_trip_00_2
r5,1,shape_5-1,srv1111111,r5_trip_00_3
r5,1,shape_5-1,srv1111111,r5_trip_00_4
r5,1,shape_5-1,srv1111111,r5_trip_00_5
r5,1,shape_5-1,srv1111111,r5_trip_00_6
r5,1,shape_5-1,srv1111111,r5_trip_00_7
r5,1,shape_5-1,srv1111111,r5_trip_00_8
r5,1,shape_5-1,srv1111111,r5_trip_00_9
r60,1,shape_60-1,srv1111111,r60_trip_00_1
r60,1,shape_60-1,srv1111111,r60_trip_00_2
r60,1,shape_60-1,srv1111111,r60_trip_00_3
r60,1,shape_60-1,srv1111111,r60_trip_00_4
r60,1,shape_60-1,srv1111111,r60_trip_00_5
r60,1,shape_60-1,srv1111111,r60_trip_00_6
r60,1,shape_60-1,srv1111111,r60_trip_00_7
r60,1,shape_60-1,srv1111111,r60_trip_00_8
r60,1,shape_60-1,srv1111111,r60_trip_00_9
r61,1,shape_61-1,srv1111111,r61_trip_00_1
r61,1,shape_61-1,srv1111111,r61_trip_00_2
r61,1,shape_61-1,srv1111111,r61_trip_00_3
r61,1,shape_61-1,srv1111111,r61_trip_00_4
r61,1,shape_61-1,srv1111111,r61_trip_00_5
r61,1,shape_61-1,srv1111111,r61_trip_00_6
r61,1,shape_61-1,srv1111111,r61_trip_00_7
r61,1,shape_61-1,srv1111111,r61_trip_00_8
r61,1,shape_61-1,srv1111111,r61_trip_00_9
r62,1,shape_62-1,srv1111111,r62_trip_00_1
r62,1,shape_62-1,srv1111111,r62_trip_00_2
r62,1,shape_62-1,srv1111111,r62_trip_00_3
r62,1,shape_62-1,srv1111111,r62_trip_00_4
r62,1,shape_62-1,srv1111111,r62_trip_00_5
r62,1,shape_62-1,srv1111111,r62_trip_00_6
r62,1,shape_62-1,srv1111111,r62_trip_00_7
r62,1,shape_62-1,srv1111111,r62_trip_00_8
r62,1,shape_62-1,srv1111111,r62_trip_00_9
r63,1,shape_63-1,srv1111111,r63_trip_00_1
r63,1,shape_63-1,srv1111111,r63_trip_00_2
r63,1,shape_63-1,srv1111111,r63_trip_00_3
r63,1,shape_63-1,srv1111111,r63_trip_00_4
r63,1,shape_63-1,srv1111111,r63_trip_00_5
r63,1,shape_63-1,srv1111111,r63_trip_00_6
r63,1,shape_63-1,srv1111111,r63_trip_00_7
r63,1,shape_63-1,srv1111111,r63_trip_00_8
r63,1,shape_63-1,srv1111111,r63_trip_00_9
r64,1,shape_64-1,srv1111111,r64_trip_00_1
r64,1,shape_64-1,srv1111111,r64_trip_00_2
r64,1,shape_64-1,srv1111111,r64_trip_00_3
r64,1,shape_64-1,srv1111111,r64_trip_00_4
r64,1,shape_64-1,srv1111111,r64_trip_00_5
r64,1,shape_64-1,srv1111111,r64_trip_00_6
r64,1,shape_64-1,srv1111111,r64_trip_00_7
r64,1,shape_64-1,srv1111111,r64_trip_00_8
r64,1,shape_64-1,srv1111111,r64_trip_00_9
r65,1,shape_65-1,srv1111111,r65_trip_00_1
r65,1,shape_65-1,srv1111111,r65_trip_00_2
r65,1,shape_65-1,srv1111111,r65_trip_00_3
r65,1,shape_65-1,srv1111111,r65_trip_00_4
r65,1,shape_65-1,srv1111111,r65_trip_00_5
r65,1,shape_65-1,srv1111111,r65_trip_00_6
r65,1,shape_65-1,srv1111111,r65_trip_00_7
r65,1,shape_65-1,srv1111111,r65_trip_00_8
r65,1,shape_65-1,srv1111111,r65_trip_00_9
r66,1,shape_66-1,srv1111111,r66_trip_00_1
r66,1,shape_66-1,srv1111111,r66_trip_00_2
r66,1,shape_66-1,srv1111111,r66_trip_00_3
r66,1,shape_66-1,srv1111111,r66_trip_00_4
r66,1,shape_66-1,srv1111111,r66_trip_00_5
r66,1,shape_66-1,srv1111111,r66_trip_00_6
r66,1,shape_66-1,srv1111111,r66_trip_00_7
r66,1,shape_66-1,srv1111111,r66_trip_00_8
r66,1,shape_66-1,srv1111111,r66_trip_00_9
r67,1,shape_67-1,srv1111111,r67_trip_00_1
r67,1,shape_67-1,srv1111111,r67_trip_00_2
r67,1,shape_67-1,srv1111111,r67_trip_00_3
r67,1,shape_67-1,srv1111111,r67_trip_00_4
r67,1,shape_67-1,srv1111111,r67_trip_00_5
r67,1,shape_67-1,srv1111111,r67_trip_00_6
r67,1,shape_67-1,srv1111111,r67_trip_00_7
r67,1,shape_67-1,srv1111111,r67_trip_00_8
r67,1,shape_67-1,srv1111111,r67_trip_00_9
r68,1,shape_68-1,srv1111111,r68_trip_00_1
r68,1,shape_68-1,srv1111111,r68_trip_00_2
r68,1,shape_68-1,srv1111111,r68_trip_00_3
r68,1,shape_68-1,srv1111111,r68_trip_00_4
r68,1,shape_68-1,srv1111111,r68_trip_00_5
r68,1,shape_68-1,srv1111111,r68_trip_00_6
r68,1,shape_68-1,srv1111111,r68_trip_00_7
r68,1,shape_68-1,srv1111111,r68_trip_00_8
r68,1,shape_68-1,srv1111111,r68_trip_00_9
r69,1,shape_69-1,srv1111111,r69_trip_00_1
r69,1,shape_69-1,srv1111111,r69_trip_00_2
r69,1,shape_69-1,srv1111111,r69_trip_00_3
r69,1,shape_69-1,srv1111111,r69_trip_00_4
r69,1,shape_69-1,srv1111111,r69_trip_00_5
r69,1,shape_69-1,srv1111111,r69_trip_00_6
r69,1,shape_69-1,srv1111111,r69_trip_00_7
r69,1,shape_69-1,srv1111111,r69_trip_00_8
r69,1,shape_69-1,srv1111111,r69_trip_00_9
r6,1,shape_6-1,srv1111111,r6_trip_00_1
r6,1,shape_6-1,srv1111111,r6_trip_00_2
r6,1,shape_6-1,srv1111111,r6_trip_00_3
r6,1,shape_6-1,srv1111111,r6_trip_00_4
r6,1,shape_6-1,srv1111111,r6_trip_00_5
r6,1,shape_6-1,srv1111111,r6_trip_00_6
r6,1,shape_6-1,srv1111111,r6_trip_00_7
r6,1,shape_6-1,srv1111111,r6_trip_00_8
r6,1,shape_6-1,srv1111111,r6_trip_00_9
r70,1,shape_70-1,srv1111111,r70_trip_00_1
r70,1,shape_70-1,srv1111111,r70_trip_00_2
r70,1,shape_70-1,srv1111111,r70_trip_00_3
r70,1,shape_70-1,srv1111111,r70_trip_00_4
r70,1,shape_70-1,srv1111111,r70_trip_00_5
r70,1,shape_70-1,srv1111111,r70_trip_00_6
r70,1,shape_70-1,srv1111111,r70_trip_00_7
r70,1,shape_70-1,srv1111111,r70_trip_00_8
r70,1,shape_70-1,srv1111111,r70_trip_00_9
r71,1,shape_71-1,srv1111111,r71_trip_00_1
r71,1,shape_71-1,srv1111111,r71_trip_00_2
r71,1,shape_71-1,srv1111111,r71_trip_00_3
r71,1,shape_71-1,srv1111111,r71_trip_00_4
r71,1,shape_71-1,srv1111111,r71_trip_00_5
r71,1,shape_71-1,srv1111111,r71_trip_00_6
r71,1,shape_71-1,srv1111111,r71_trip_00_7
r71,1,shape_71-1,srv1111111,r71_trip_00_8
r71,1,shape_71-1,srv1111111,r71_trip_00_9
r72,1,shape_72-1,srv1111111,r72_trip_00_1
r72,1,shape_72-1,srv1111111,r72_trip_00_2
r72,1,shape_72-1,srv1111111,r72_trip_00_3
r72,1,shape_72-1,srv1111111,r72_trip_00_4
r72,1,shape_72-1,srv1111111,r72_trip_00_5
r72,1,shape_72-1,srv1111111,r72_trip_00_6
r72,1,shape_72-1,srv1111111,r72_trip_00_7
r72,1,shape_72-1,srv1111111,r72_trip_00_8
r72,1,shape_72-1,srv1111111,r72_trip_00_9
r73,1,shape_73-1,srv1111111,r73_trip_00_1
r73,1,shape_73-1,srv1111111,r73_trip_00_2
r73,1,shape_73-1,srv1111111,r73_trip_00_3
r73,1,shape_73-1,srv1111111,r73_trip_00_4
r73,1,shape_73-1,srv1111111,r73_trip_00_5
r73,1,shape_73-1,srv1111111,r73_trip_00_6
r73,1,shape_73-1,srv1111111,r73_trip_00_7
r73,1,shape_73-1,srv1111111,r73_trip_00_8
r73,1,shape_73-1,srv1111111,r73_trip_00_9
r74,1,shape_74-1,srv1111111,r74_trip_00_1
r74,1,shape_74-1,srv1111111,r74_trip_00_2
r74,1,shape_74-1,srv1111111,r74_trip_00_3
r74,1,shape_74-1,srv1111111,r74_trip_00_4
r74,1,shape_74-1,srv1111111,r74_trip_00_5
r74,1,shape_74-1,srv1111111,r74_trip_00_6
r74,1,shape_74-1,srv1111111,r74_trip_00_7
r74,1,shape_74-1,srv1111111,r74_trip_00_8
r74,1,shape_74-1,srv1111111,r74_trip_00_9
r75,1,shape_75-1,srv1111111,r75_trip_00_1
r75,1,shape_75-1,srv1111111,r75_trip_00_2
r75,1,shape_75-1,srv1111111,r75_trip_00_3
r75,1,shape_75-1,srv1111111,r75_trip_00_4
r75,1,shape_75-1,srv1111111,r75_trip_00_5
r75,1,shape_75-1,srv1111111,r75_trip_00_6
r75,1,shape_75-1,srv1111111,r75_trip_00_7
r75,1,shape_75-1,srv1111111,r75_trip_00_8
r75,1,shape_75-1,srv1111111,r75_trip_00_9
r76,1,shape_76-1,srv1111111,r76_trip_00_1
r76,1,shape_76-1,srv1111111,r76_trip_00_2
r76,1,shape_76-1,srv1111111,r76_trip_00_3
r76,1,shape_76-1,srv1111111,r76_trip_00_4
r76,1,shape_76-1,srv1111111,r76_trip_00_5
r76,1,shape_76-1,srv1111111,r76_trip_00_6
r76,1,shape_76-1,srv1111111,r76_trip_00_7
r76,1,shape_76-1,srv1111111,r76_trip_00_8
r76,1,shape_76-1,srv1111111,r76_trip_00_9
r77,1,shape_77-1,srv1111111,r77_trip_00_1
r77,1,shape_77-1,srv1111111,r77_trip_00_2
r77,1,shape_77-1,srv1111111,r77_trip_00_3
r77,1,shape_77-1,srv1111111,r77_trip_00_4
r77,1,shape_77-1,srv1111111,r77_trip_00_5
r77,1,shape_77-1,srv1111111,r77_trip_00_6
r77,1,shape_77-1,srv1111111,r77_trip_00_7
r77,1,shape_77-1,srv1111111,r77_trip_00_8
r77,1,shape_77-1,srv1111111,r77_trip_00_9
r78,1,shape_78-1,srv1111111,r78_trip_00_1
r78,1,shape_78-1,srv1111111,r78_trip_00_2
r78,1,shape_78-1,srv1111111,r78_trip_00_3
r78,1,shape_78-1,srv1111111,r78_trip_00_4
r78,1,shape_78-1,srv1111111,r78_trip_00_5
r78,1,shape_78-1,srv1111111,r78_trip_00_6
r78,1,shape_78-1,srv1111111,r78_trip_00_7
r78,1,shape_78-1,srv1111111,r78_trip_00_8
r78,1,shape_78-1,srv1111111,r78_trip_00_9
r79,1,shape_79-1,srv1111111,r79_trip_00_1
r79,1,shape_79-1,srv1111111,r79_trip_00_2
r79,1,shape_79-1,srv1111111,r79_trip_00_3
r79,1,shape_79-1,srv1111111,r79_trip_00_4
r79,1,shape_79-1,srv1111111,r79_trip_00_5
r79,1,shape_79-1,srv1111111,r79_trip_00_6
r79,1,shape_79-1,srv1111111,r79_trip_00_7
r79,1,shape_79-1,srv1111111,r79_trip_00_8
r79,1,shape_79-1,srv1111111,r79_trip_00_9
r7,1,shape_7-1,srv1111111,r7_trip_00_1
r7,1,shape_7-1,srv1111111,r7_trip_00_2
r7,1,shape_7-1,srv1111111,r7_trip_00_3
r7,1,shape_7-1,srv1111111,r7_trip_00_4
r7,1,shape_7-1,srv1111111,r7_trip_00_5
r7,1,shape_7-1,srv1111111,r7_trip_00_6
r7,1,shape_7-1,srv1111111,r7_trip_00_7
r7,1,shape_7-1,srv1111111,r7_trip_00_8
r7,1,shape_7-1,srv1111111,r7_trip_00_9
r80,1,shape_80-1,srv1111111,r80_trip_00_1
r80,1,shape_80-1,srv1111111,r80_trip_00_2
r80,1,shape_80-1,srv1111111,r80_trip_00_3
r80,1,shape_80-1,srv1111111,r80_trip_00_4
r80,1,shape_80-1,srv1111111,r80_trip_00_5
r80,1,shape_80-1,srv1111111,r80_trip_00_6
r80,1,shape_80-1,srv1111111,r80_trip_00_7
r80,1,shape_80-1,srv1111111,r80_trip_00_8
r80,1,shape_80-1,srv1111111,r80_trip_00_9
r81,1,shape_81-1,srv1111111,r81_trip_00_1
r81,1,shape_81-1,srv1111111,r81_trip_00_2
r81,1,shape_81-1,srv1111111,r81_trip_00_3
r81,1,shape_81-1,srv1111111,r81_trip_00_4
r81,1,shape_81-1,srv1111111,r81_trip_00_5
r81,1,shape_81-1,srv1111111,r81_trip_00_6
r81,1,shape_81-1,srv1111111,r81_trip_00_7
r81,1,shape_81-1,srv1111111,r81_trip_00_8
r81,1,shape_81-1,srv1111111,r81_trip_00_9
r82,1,shape_82-1,srv1111111,r82_trip_00_1
r82,1,shape_82-1,srv1111111,r82_trip_00_2
r82,1,shape_82-1,srv1111111,r82_trip_00_3
r82,1,shape_82-1,srv1111111,r82_trip_00_4
r82,1,shape_82-1,srv1111111,r82_trip_00_5
r82,1,shape_82-1,srv1111111,r82_trip_00_6
r82,1,shape_82-1,srv1111111,r82_trip_00_7
r82,1,shape_82-1,srv1111111,r82_trip_00_8
r82,1,shape_82-1,srv1111111,r82_trip_00_9
r83,1,shape_83-1,srv1111111,r83_trip_00_1
r83,1,shape_83-1,srv1111111,r83_trip_00_2
r83,1,shape_83-1,srv1111111,r83_trip_00_3
r83,1,shape_83-1,srv1111111,r83_trip_00_4
r83,1,shape_83-1,srv1111111,r83_trip_00_5
r83,1,shape_83-1,srv1111111,r83_trip_00_6
r83,1,shape_83-1,srv1111111,r83_trip_00_7
r83,1,shape_83-1,srv1111111,r83_trip_00_8
