stop_id,stop_name,stop_lon,stop_lat
st_r74_shape_74_0000,st_r74_shape_74_0000,-97.84481,22.209130000000002
st_r74_shape_74_0001,st_r74_shape_74_0001,-97.8442914287555,22.2102825788263
st_r74_shape_74_0002,st_r74_shape_74_0002,-97.84270891282712,22.21132636824643
st_r74_shape_74_0003,st_r74_shape_74_0003,-97.84280244212252,22.21134128437908
st_r74_shape_74_0004,st_r74_shape_74_0004,-97.84439316405226,22.210307030845627
st_r74_shape_74_0005,st_r74_shape_74_0005,-97.8457963156624,22.210540227317562
st_r74_shape_74_0006,st_r74_shape_74_0006,-97.84728283068476,22.21160142840034
st_r74_shape_74_0007,st_r74_shape_74_0007,-97.8490360130011,22.212375187686195
st_r74_shape_74_0008,st_r74_shape_74_0008,-97.85078814290708,22.21315103941022
st_r74_shape_74_0009,st_r74_shape_74_0009,-97.85254029280279,22.213926873014106
st_r74_shape_74_0010,st_r74_shape_74_0010,-97.85429246268768,22.21470268849563
st_r74_shape_74_0011,st_r74_shape_74_0011,-97.85528847420902,22.21347161413648
st_r74_shape_74_0012,st_r74_shape_74_0012,-97.85651519139593,22.212806669678496
st_r74_shape_74_0013,st_r74_shape_74_0013,-97.85584483365602,22.21194699712807
st_r74_shape_74_0014,st_r74_shape_74_0014,-97.85403501384465,22.211296036905228
st_r74_shape_74_0015,st_r74_shape_74_0015,-97.85223495674302,22.210622230412426
st_r74_shape_74_0016,st_r74_shape_74_0016,-97.8504328020643,22.2099782137867
st_r74_shape_74_0017,st_r74_shape_74_0017,-97.84866051251089,22.210318029799165
st_r74_shape_74_0018,st_r74_shape_74_0018,-97.84721039189282,22.211027685998285
st_r74_shape_74_0019,st_r74_shape_74_0019,-97.84575786543064,22.21048705148626
st_r74_shape_74_0020,st_r74_shape_74_0020,-97.84479,22.209179999999996
st_r76_shape_76_0000,st_r76_shape_76_0000,-97.87153,22.22684
st_r76_shape_76_0001,st_r76_shape_76_0001,-97.87039003902699,22.22551752734748
st_r76_shape_76_0002,st_r76_shape_76_0002,-97.86981707058848,22.223791526636088
st_r76_shape_76_0003,st_r76_shape_76_0003,-97.86924411525554,22.222065524134436
st_r76_shape_76_0004,st_r76_shape_76_0004,-97.86865047292825,22.220347215981096
st_r76_shape_76_0005,st_r76_shape_76_0005,-97.86707421810777,22.219491896002737
st_r76_shape_76_0006,st_r76_shape_76_0006,-97.86532506587723,22.218710068401407
st_r76_shape_76_0007,st_r76_shape_76_0007,-97.86357593374184,22.217928222734127
st_r76_shape_76_0008,st_r76_shape_76_0008,-97.86182682170215,22.217146359003117
st_r76_shape_76_0009,st_r76_shape_76_0009,-97.86007772975873,22.216364477210586
st_r76_shape_76_0010,st_r76_shape_76_0010,-97.85842003551733,22.215553147789855
st_r76_shape_76_0011,st_r76_shape_76_0011,-97.85913599735186,22.21397602284409
st_r76_shape_76_0012,st_r76_shape_76_0012,-97.85741458675507,22.21314653031373
st_r76_shape_76_0013,st_r76_shape_76_0013,-97.85813987628842,22.213102459715792
st_r76_shape_76_0014,st_r76_shape_76_0014,-97.8598074470891,22.213993192086043
st_r76_shape_76_0015,st_r76_shape_76_0015,-97.86103619906669,22.215276201499375
st_r76_shape_76_0016,st_r76_shape_76_0016,-97.86280148141086,22.2160258477904
st_r76_shape_76_0017,st_r76_shape_76_0017,-97.86391730900608,22.216990725196542
st_r76_shape_76_0018,st_r76_shape_76_0018,-97.8642193976503,22.218234838693192
st_r76_shape_76_0019,st_r76_shape_76_0019,-97.86597186721058,22.21901018632576
st_r76_shape_76_0020,st_r76_shape_76_0020,-97.86772435674837,22.219785515815868
st_r76_shape_76_0021,st_r76_shape_76_0021,-97.86888665422073,22.22098169599187
st_r76_shape_76_0022,st_r76_shape_76_0022,-97.86945131190096,22.222710065526034
st_r76_shape_76_0023,st_r76_shape_76_0023,-97.87001670398234,22.22443822947358
st_r76_shape_76_0024,st_r76_shape_76_0024,-97.87118853877321,22.22536430238575
st_r76_shape_76_0025,st_r76_shape_76_0025,-97.87136605118815,22.226816296735436
st_r76_shape_76_0026,st_r76_shape_76_0026,-97.87129,22.226800000000004
st_r81_shape_81_0000,st_r81_shape_81_0000,-97.83941,22.226379999999995
st_r81_shape_81_0001,st_r81_shape_81_0001,-97.84030699363943,22.226078751763247
st_r81_shape_81_0002,st_r81_shape_81_0002,-97.84116477512963,22.224465798096745
st_r81_shape_81_0003,st_r81_shape_81_0003,-97.84072732180569,22.223287184726
st_r81_shape_81_0004,st_r81_shape_81_0004,-97.84030106561372,22.22209968386296
st_r81_shape_81_0005,st_r81_shape_81_0005,-97.8411513051384,22.22047582523323
st_r81_shape_81_0006,st_r81_shape_81_0006,-97.84200152437589,22.218851961001963
st_r81_shape_81_0007,st_r81_shape_81_0007,-97.84285172332866,22.217228091170227
st_r81_shape_81_0008,st_r81_shape_81_0008,-97.84370190199922,22.21560421573914
st_r81_shape_81_0009,st_r81_shape_81_0009,-97.84485465132427,22.2142810868553
st_r81_shape_81_0010,st_r81_shape_81_0010,-97.84653569056712,22.2141880059855
st_r81_shape_81_0011,st_r81_shape_81_0011,-97.84780419661686,22.213715634950557
st_r81_shape_81_0012,st_r81_shape_81_0012,-97.84864957981304,22.212089596239874
st_r81_shape_81_0013,st_r81_shape_81_0013,-97.84954262859803,22.210592253020355
st_r81_shape_81_0014,st_r81_shape_81_0014,-97.85128494011819,22.211387003244237
st_r81_shape_81_0015,st_r81_shape_81_0015,-97.85295857293963,22.211969325490127
st_r81_shape_81_0016,st_r81_shape_81_0016,-97.85476334513798,22.212251688459954
st_r81_shape_81_0017,st_r81_shape_81_0017,-97.85659936123746,22.212796547115694
st_r81_shape_81_0018,st_r81_shape_81_0018,-97.85713786236563,22.213968345266455
st_r81_shape_81_0019,st_r81_shape_81_0019,-97.8563050904795,22.215600026171344
st_r81_shape_81_0020,st_r81_shape_81_0020,-97.85456378773091,22.21482871113395
st_r81_shape_81_0021,st_r81_shape_81_0021,-97.85281410598054,22.214048061981778
st_r81_shape_81_0022,st_r81_shape_81_0022,-97.85106158678515,22.213272948626887
st_r81_shape_81_0023,st_r81_shape_81_0023,-97.84931761009035,22.212481408351064
st_r81_shape_81_0024,st_r81_shape_81_0024,-97.84811455798281,22.21318278594025
st_r81_shape_81_0025,st_r81_shape_81_0025,-97.84711812941485,22.21445791516009
st_r81_shape_81_0026,st_r81_shape_81_0026,-97.84545678937363,22.214051699695364
st_r81_shape_81_0027,st_r81_shape_81_0027,-97.84398698101865,22.215059693428486
st_r81_shape_81_0028,st_r81_shape_81_0028,-97.84313680914859,22.216683570736915
st_r81_shape_81_0029,st_r81_shape_81_0029,-97.84228661699717,22.218307442446353
st_r81_shape_81_0030,st_r81_shape_81_0030,-97.84143640456186,22.219931308555704
st_r81_shape_81_0031,st_r81_shape_81_0031,-97.8405861718402,22.221555169063876
st_r81_shape_81_0032,st_r81_shape_81_0032,-97.84102442284464,22.222748256415645
st_r81_shape_81_0033,st_r81_shape_81_0033,-97.84145955907925,22.223925766724154
st_r81_shape_81_0034,st_r81_shape_81_0034,-97.84058044492261,22.225536251009302
st_r81_shape_81_0035,st_r81_shape_81_0035,-97.83990850949442,22.22654781737352
st_r81_shape_81_0036,st_r81_shape_81_0036,-97.83938,22.226369999999992
st_r89A_shape_89A_0000,st_r89A_shape_89A_0000,-97.92128,22.412129999999998
st_r89A_shape_89A_0001,st_r89A_shape_89A_0001,-97.92239970881472,22.411388111272903
st_r89A_shape_89A_0002,st_r89A_shape_89A_0002,-97.9226485505416,22.40959644119186
st_r89A_shape_89A_0003,st_r89A_shape_89A_0003,-97.92179975911908,22.408586867705534
st_r89A_shape_89A_0004,st_r89A_shape_89A_0004,-97.92204236782541,22.40679445900199
st_r89A_shape_89A_0005,st_r89A_shape_89A_0005,-97.92228496927486,22.405002049298584
st_r89A_shape_89A_0006,st_r89A_shape_89A_0006,-97.92252756346838,22.40320963859544
st_r89A_shape_89A_0007,st_r89A_shape_89A_0007,-97.92277015040693,22.401417226892665
st_r89A_shape_89A_0008,st_r89A_shape_89A_0008,-97.92312541542852,22.39964635109996
st_r89A_shape_89A_0009,st_r89A_shape_89A_0009,-97.92481758819524,22.39890832929549
st_r89A_shape_89A_0010,st_r89A_shape_89A_0010,-97.92664031665441,22.398283132764544
st_r89A_shape_89A_0011,st_r89A_shape_89A_0011,-97.92846302961519,22.397657914993502
st_r89A_shape_89A_0012,st_r89A_shape_89A_0012,-97.93003457662338,22.396667096473145
st_r89A_shape_89A_0013,st_r89A_shape_89A_0013,-97.93127782278431,22.39527890028792
st_r89A_shape_89A_0014,st_r89A_shape_89A_0014,-97.93276315638181,22.394753842289948
st_r89A_shape_89A_0015,st_r89A_shape_89A_0015,-97.93441202862167,22.39561200476088
st_r89A_shape_89A_0016,st_r89A_shape_89A_0016,-97.93509403601672,22.396691893468578
st_r89A_shape_89A_0017,st_r89A_shape_89A_0017,-97.93583018986806,22.39740012182698
st_r89A_shape_89A_0018,st_r89A_shape_89A_0018,-97.93670719441835,22.396875303928567
st_r89A_shape_89A_0019,st_r89A_shape_89A_0019,-97.93479610101313,22.396550626959787
st_r89A_shape_89A_0020,st_r89A_shape_89A_0020,-97.93322033643223,22.39596139805437
st_r89A_shape_89A_0021,st_r89A_shape_89A_0021,-97.93249303969543,22.39453607940274
st_r89A_shape_89A_0022,st_r89A_shape_89A_0022,-97.93105171296492,22.39553137511047
st_r89A_shape_89A_0023,st_r89A_shape_89A_0023,-97.92980846227854,22.396919569338447
st_r89A_shape_89A_0024,st_r89A_shape_89A_0024,-97.9280348090177,22.397545935992593
st_r89A_shape_89A_0025,st_r89A_shape_89A_0025,-97.92611949942054,22.397454218039567
