route_id,trip_id,direction_id,shape_id,service_id
r67,t-r67-weekday-06:00:00-1-8,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-9,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-10,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-11,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-12,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-13,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-14,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-15,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-16,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-17,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-18,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-19,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-20,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-21,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-22,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-23,1,shape_67-1,srv1111111
r67,t-r67-weekday-06:00:00-1-24,1,shape_67-1,srv1111111
r82,t-r82-weekday-06:00:00-1-0,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-1,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-2,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-3,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-4,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-5,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-6,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-7,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-8,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-9,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-10,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-11,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-12,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-13,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-14,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-15,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-16,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-17,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-18,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-19,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-20,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-21,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-22,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-23,1,shape_82-1,srv1111111
r82,t-r82-weekday-06:00:00-1-24,1,shape_82-1,srv1111111
r66,t-r66-weekday-06:00:00-1-0,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-1,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-2,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-3,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-4,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-5,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-6,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-7,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-8,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-9,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-10,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-11,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-12,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-13,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-14,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-15,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-16,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-17,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-18,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-19,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-20,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-21,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-22,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-23,1,shape_66-1,srv1111111
r66,t-r66-weekday-06:00:00-1-24,1,shape_66-1,srv1111111
r75,t-r75-weekday-06:00:00-1-0,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-1,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-2,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-3,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-4,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-5,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-6,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-7,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-8,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-9,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-10,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-11,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-12,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-13,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-14,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-15,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-16,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-17,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-18,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-19,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-20,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-21,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-22,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-23,1,shape_75-1,srv1111111
r75,t-r75-weekday-06:00:00-1-24,1,shape_75-1,srv1111111
r59,t-r59-weekday-06:00:00-1-0,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-1,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-2,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-3,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-4,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-5,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-6,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-7,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-8,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-9,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-10,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-11,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-12,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-13,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-14,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-15,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-16,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-17,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-18,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-19,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-20,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-21,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-22,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-23,1,shape_59-1,srv1111111
r59,t-r59-weekday-06:00:00-1-24,1,shape_59-1,srv1111111
r56,t-r56-weekday-06:00:00-1-0,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-1,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-2,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-3,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-4,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-5,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-6,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-7,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-8,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-9,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-10,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-11,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-12,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-13,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-14,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-15,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-16,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-17,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-18,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-19,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-20,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-21,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-22,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-23,1,shape_56-1,srv1111111
r56,t-r56-weekday-06:00:00-1-24,1,shape_56-1,srv1111111
r73,t-r73-weekday-06:00:00-1-0,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-1,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-2,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-3,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-4,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-5,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-6,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-7,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-8,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-9,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-10,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-11,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-12,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-13,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-14,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-15,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-16,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-17,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-18,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-19,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-20,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-21,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-22,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-23,1,shape_73-1,srv1111111
r73,t-r73-weekday-06:00:00-1-24,1,shape_73-1,srv1111111
r85,t-r85-weekday-06:00:00-1-0,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-1,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-2,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-3,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-4,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-5,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-6,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-7,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-8,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-9,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-10,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-11,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-12,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-13,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-14,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-15,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-16,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-17,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-18,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-19,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-20,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-21,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-22,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-23,1,shape_85-1,srv1111111
r85,t-r85-weekday-06:00:00-1-24,1,shape_85-1,srv1111111
r71,t-r71-weekday-06:00:00-1-0,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-1,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-2,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-3,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-4,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-5,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-6,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-7,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-8,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-9,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-10,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-11,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-12,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-13,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-14,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-15,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-16,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-17,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-18,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-19,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-20,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-21,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-22,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-23,1,shape_71-1,srv1111111
r71,t-r71-weekday-06:00:00-1-24,1,shape_71-1,srv1111111
r69,t-r69-weekday-06:00:00-1-0,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-1,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-2,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-3,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-4,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-5,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-6,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-7,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-8,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-9,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-10,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-11,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-12,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-13,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-14,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-15,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-16,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-17,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-18,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-19,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-20,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-21,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-22,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-23,1,shape_69-1,srv1111111
r69,t-r69-weekday-06:00:00-1-24,1,shape_69-1,srv1111111
r72,t-r72-weekday-06:00:00-1-0,1,shape_72-1,srv1111111
r72,t-r72-weekday-06:00:00-1-1,1,shape_72-1,srv1111111
r72,t-r72-weekday-06:00:00-1-2,1,shape_72-1,srv1111111
r72,t-r72-weekday-06:00:00-1-3,1,shape_72-1,srv1111111
r72,t-r72-weekday-06:00:00-1-4,1,shape_72-1,srv1111111
r72,t-r72-weekday-06:00:00-1-5,1,shape_72-1,srv1111111
r72,t-r72-weekday-06:00:00-1-6,1,shape_72-1,srv1111111
r72,t-r72-weekday-06:00:00-1-7,1,shape_72-1,srv1111111
r72,t-r72-weekday-06:00:00-1-8,1,shape_72-1,srv1111111
r72,t-r72-weekday-06:00:00-1-9,1,shape_72-1,srv1111111
r72,t-r72-weekday-06:00:00-1-10,1,shape_72-1,srv1111111
r72,t-r72-weekday-06:00:00-1-11,1,shape_72-1,srv1111111
r72,t-r72-weekday-06:00:00-1-12,1,shape_72-1,srv1111111
